target,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
0.0,0.0,0.8330383275531325,0.14720892427726834,0.9092926137429702,0.5183378513412166,0.06003220709565014,0.5757158093317449,0.48399372707525007,0.38524650440613,0.5442842182682802,0.325467825000393,0.4512553403592545,0.23838876346285576,0.7973959424278565,0.5485980543983798,0.5217900735283896,0.6590641179165233,0.3902610077989236,0.4640229198437199,0.2888487049113437,0.7047812335993532,0.02823667382242684,0.01737266882257386,0.06846285060298854,0.13563323107720127,0.5230555942569465,0.16625733587753838,0.1965845518764537,0.6077147798436391,0.3781768200437836,0.14720892427726834,0.6588707077175574,0.3856952596869314,c21,c21,c0,c2,c0,c1,c1,c12,c1,c1,c0,c1,c1,c14,c26,c0,c0,c1,c1,c0,c1,c0,c1,c0,c1,c0,c0,c21,c0,c0,c0,c0,c0,c1,c2,c1,c1,c1,c0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1
0.0,0.7982144541575937,0.2471957274491283,0.1286408278598057,0.8383450935882909,0.6395839717104352,0.05537236426251026,0.4486362297818993,0.48024653732271105,0.607170364005073,0.5173664599286764,0.37242055658168344,0.7368478148439617,0.32373225830859803,0.7611611574724938,0.21639782307996488,0.5146206326771653,0.8968676092908591,0.45676603808907235,0.3574456052864781,0.1974684158134573,0.7414807974012559,0.0392461813887288,0.03503388570945848,0.058133716231722136,0.23438889779500835,0.42050725840350606,0.0790438578865784,0.8743787250700066,0.6936756428886298,0.18030639964749026,0.2347777308102694,0.8096418824593353,0.6832928062716354,c8,c6,c0,c2,c0,c0,c0,c17,c1,c1,c0,c1,c1,c6,c8,c0,c0,c1,c0,c5,c1,c0,c1,c2,c1,c0,c0,c26,c0,c0,c0,c5,c0,c1,c2,c1,c1,c0,c1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
0.0,0.29500036960497444,0.3894060923701552,0.24204246107563035,0.8569920486289211,0.2531698652644161,0.030314862225330006,0.5948143079948005,0.6839660221624405,0.5663849103295715,0.5859213458925533,0.39006411099012506,0.4643553350475596,0.30399731101891564,0.5263860579458783,0.41328511523190836,0.6207526695526262,0.5933012240924094,0.3241330272550793,0.4616299657418543,0.16912737304040856,0.5933411504203826,0.043975147224672315,0.041595655067217394,0.05578758006081262,0.561320524084906,0.3877093479590206,0.2014375310977104,0.8508552064877689,0.8356125079337622,0.3425570615176094,0.35699174561833985,0.6176149492790081,0.47593301907702856,c18,c26,c0,c0,c0,c0,c0,c30,c1,c0,c1,c0,c0,c6,c8,c0,c0,c1,c1,c7,c1,c0,c1,c0,c0,c1,c0,c6,c0,c0,c0,c6,c0,c0,c2,c1,c1,c1,c0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
0.0,0.6490783431346953,0.20388548860617128,0.2632253116531193,0.5020992064223758,0.8384847459068197,0.06489730889068032,0.6173946624217848,0.30649153155527814,0.5716164141052869,0.2522553327449389,0.6851939299878947,0.465940766481789,0.2299317148522867,0.5970357328580719,0.7479319219054684,0.5205303842216853,0.5668911596668119,0.5310844302117466,0.5695861911141021,0.2624106730149829,0.8566285508718124,0.04360554386875876,0.07382419296066617,0.3120558554848224,0.16037248494398265,0.5013458278231242,0.19000156077406785,0.8327917700310774,0.7278418383014177,0.6724628944567995,0.1933874674306645,0.05442630491253653,0.4607098399611674,c26,c6,c0,c0,c0,c0,c2,c6,c1,c1,c0,c1,c1,c10,c26,c0,c0,c1,c1,c0,c1,c0,c1,c0,c1,c0,c0,c6,c0,c0,c0,c6,c0,c0,c2,c1,c1,c1,c0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0.0,0.33623489527426276,0.3422377978336819,0.20691226503603208,0.4318013462001485,0.4569488157513832,0.07513033055757481,0.712224297585258,0.24703603184305956,0.6057105174546317,0.5515315187902047,0.45207414629347537,0.199833325068626,0.1612941804721375,0.3861502821851153,0.4075519077019758,0.46702898718033437,0.2659575146542692,0.2007158168413166,0.508442692519364,0.3106532443918672,0.576375974103755,0.07079275381773042,0.036504204615388385,0.10288553343424484,0.4550228303750296,0.4130875685439522,0.2474663316477689,0.10465122473014772,0.7599969678359756,0.3450505236306108,0.1841625035434136,0.5640671095068205,0.2534628912149204,c18,c25,c0,c2,c0,c0,c0,c20,c1,c0,c0,c1,c0,c14,c22,c0,c0,c1,c1,c7,c1,c0,c1,c2,c0,c1,c0,c8,c0,c0,c0,c0,c0,c0,c2,c1,c1,c1,c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.0,0.3450306048004999,0.4334056745090376,0.2845345423394456,0.20155393704979296,0.1981515719425639,0.11921469051510815,0.49774860751325195,0.3045590484661957,0.4949529090606437,0.46234632252724295,0.33858232183739806,0.43624470537957794,0.26370826698824923,0.4789176815866475,0.4252767048905003,0.43514729431685306,0.8394774520544812,0.4079198205270237,0.6110964242655088,0.3087467903017898,0.5700102587988399,0.00936443444449569,0.016119352919691514,0.0,0.7189472232044567,0.3071433422193925,0.3863278378204748,0.2384456095412809,0.7015911036539415,0.2032923944486792,0.40572494719865415,0.6889642451361689,0.40474641044493254,c8,c17,c0,c2,c0,c0,c0,c17,c1,c1,c0,c1,c0,c14,c8,c0,c0,c1,c1,c5,c1,c0,c1,c2,c0,c0,c0,c2,c0,c2,c0,c4,c0,c0,c2,c1,c1,c1,c1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
0.0,0.5433823821175247,0.4578350059920145,0.13635325322271236,0.7797178972768037,0.5004960420671274,0.03403475720885607,0.4479912229913411,0.3672718109633702,0.6645590919107965,0.49013884736838853,0.48850815280388465,0.1689579688083828,0.604422083341957,0.6395133566583113,0.38222022362884955,0.4953318923748389,0.36106979546812296,0.4612467253389353,0.38260631634531983,0.4801500949510097,0.5789099650846669,0.029053115977877582,0.12952227094459287,0.03132517650748735,0.4274002603726931,0.2582401015606232,0.20392622643114766,0.17858612193397866,0.7550581195256024,0.12464279067050504,0.16540368785162926,0.7801002366632379,0.2955817649397096,c26,c30,c0,c2,c0,c0,c1,c16,c1,c1,c0,c1,c1,c11,c17,c0,c0,c1,c1,c0,c1,c0,c1,c2,c1,c1,c0,c8,c0,c0,c0,c0,c0,c0,c2,c1,c1,c0,c1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
0.0,0.4145566479065156,0.31085477580180443,0.17971326613343935,0.14311926321686988,0.2409689751319325,0.01947701435843268,0.2133946993761956,0.24163472378894318,0.6039306958311179,0.43980546120016273,0.46963560683999284,0.3856215061869776,0.4908171464575139,0.4026296211872112,0.5656402198142405,0.4350273315583173,0.5839681369648865,0.315209983695131,0.38728458452133946,0.2660192727798589,0.38204495683709533,0.033180562551922824,0.11944193717658018,0.020047421285666743,0.4289527112081416,0.2309609786546883,0.16599598590756098,0.17744537697517734,0.7878156794469421,0.5358975047137878,0.323275049788086,0.5932767389002129,0.09824267621410121,c22,c30,c0,c2,c0,c0,c0,c19,c1,c1,c1,c1,c1,c3,c22,c0,c0,c1,c1,c8,c1,c0,c1,c2,c1,c0,c0,c26,c1,c0,c0,c2,c0,c0,c2,c1,c1,c0,c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.0,0.4711519789100719,0.5401150413129499,0.2802872317628657,0.13623460674589033,0.2265778595997883,0.0330841689893521,0.34499076211282526,0.8116573952304921,0.3827708090236732,0.5117901334286831,0.43205787485048774,0.5869855521527083,0.2349194193238089,0.3094613963754089,0.32973395080549966,0.5438905935234327,0.8017100049021361,0.3409078813392737,0.5685522712021905,0.24217835721391764,0.7037245295810799,0.05906776715320222,0.03806744614742155,0.027220735106353186,0.18156866344750416,0.37260769579502456,0.2032928726758685,0.3525917198757666,0.7677795382694586,0.3186319127427919,0.0979192108621203,0.5043926643206469,0.5975474723577856,c8,c17,c0,c2,c0,c0,c0,c20,c1,c1,c1,c0,c1,c17,c8,c0,c0,c1,c1,c5,c1,c0,c1,c2,c1,c1,c0,c26,c1,c0,c0,c1,c0,c0,c2,c1,c2,c1,c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
0.6,0.48900145693495917,0.18935970474538846,0.3580603087537032,0.2323137688854584,0.5794421470008212,0.7076579048308178,0.4396183099904633,0.5477775249877136,0.3801946502214567,0.28200997174744785,0.4330676799932743,0.3669546351955258,0.2824436896006173,0.5111670670696453,0.531284246113289,0.4409256540063338,0.7521103670554034,0.555094245509211,0.2088360470384734,0.22159791192042985,0.7379563882395197,0.13114850926268498,0.017645443043304822,0.05547708796691818,0.23690636446312066,0.3254425748218672,0.2713992468149387,0.2837833744238628,0.7863331713700014,0.1660137777485141,0.2757637772745061,0.5857635427029957,0.43629123589916674,c8,c7,c0,c2,c0,c0,c8,c7,c1,c1,c1,c0,c0,c24,c8,c0,c0,c1,c1,c5,c1,c0,c1,c2,c0,c1,c0,c2,c0,c0,c0,c5,c0,c0,c2,c1,c1,c1,c1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,0.24612585623885336,0.5123591728333147,0.3868173795793408,0.5359550832443731,0.478668927207903,0.027220735106353186,0.4272102288410135,0.7599086031476286,0.37175648860145666,0.46277331288718027,0.5982924713881993,0.4350134755447889,0.13936105609035535,0.7053095214114417,0.5441096527493564,0.7035331789434651,0.6045474522726452,0.3116800049186856,0.8433780476430274,0.4786061188538781,0.9612903883958951,0.027764974169713758,0.10018100087065207,0.08394240318028713,0.2363447718546692,0.40064886950015904,0.2323015195886127,0.3168647804619692,0.7426381137264422,0.5074903336698007,0.0501208855696952,0.3565221116771636,0.6879269985655858,c26,c7,c0,c2,c0,c0,c0,c11,c1,c1,c0,c1,c1,c11,c22,c0,c0,c1,c0,c0,c1,c0,c1,c2,c1,c0,c0,c2,c0,c0,c0,c5,c0,c1,c2,c1,c1,c1,c1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1
0.0,0.44298072938969574,0.3731001421499184,0.3270739964241062,0.20865020801887169,0.18134914374101285,0.05191615759496935,0.5763778442454708,0.547258696942655,0.6146087976758309,0.39645725719203967,0.41116514529470305,0.5480328477459318,0.2421334668912184,0.714756952619019,0.3886595517874953,0.5486549705808842,0.6703156603495015,0.08378940323239703,0.4259880295683399,0.2808408453143677,0.506294987451796,0.042718637778387886,0.01209421887249703,0.054381387329139365,0.1736706767218467,0.4754250885329908,0.32262842162538474,0.29754385597280125,0.708894877358894,0.21933418224674267,0.4286518650378262,0.7245282885206451,0.5257582481939354,c26,c7,c0,c0,c0,c0,c0,c24,c1,c0,c0,c1,c1,c14,c4,c0,c0,c1,c1,c7,c1,c0,c1,c0,c0,c1,c0,c21,c0,c0,c0,c7,c0,c1,c2,c1,c1,c0,c0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
0.0,0.503326604755268,0.3292786651676674,0.2314288804810113,0.4861555870307988,0.5590895266054201,0.06954270856354068,0.3410015987825918,0.32823993330432083,0.5898085665911088,0.4570820835146411,0.42612403123054415,0.22726757445908716,0.1900730545106193,0.47883762335360686,0.37451288191222065,0.558647005624304,0.5757029527537618,0.7428332954665618,0.6390216445057842,0.22228292794721755,0.7659513007148632,0.022270472520124845,0.04582744231113642,0.10195202449418668,0.14290356922958192,0.2872088965794708,0.3093331223063065,0.19000156077406785,0.8992285241580402,0.4870485936019108,0.22050616143840845,0.7965355824571603,0.4775667057181367,c8,c7,c0,c2,c0,c0,c0,c7,c1,c1,c0,c0,c0,c11,c8,c0,c0,c1,c1,c5,c1,c0,c1,c2,c1,c0,c0,c8,c0,c0,c0,c5,c0,c0,c2,c1,c1,c1,c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0.0,0.23971135104612976,0.4016757932612844,0.09082450137106396,0.26921640100984257,0.5075782425868366,0.09851840969407147,0.7887570283886283,0.6489657427219321,0.16422651397606808,0.536288126523511,0.5759716809586064,0.470293372251496,0.2624106730149829,0.6355915760195845,0.5921414477082828,0.5965268131552289,0.6932048936768936,0.43203667519915734,0.3395043457843983,0.2416450628155233,0.7365539219492908,0.01500350618668685,0.021488829808391008,0.019169362622237097,0.2323276874466576,0.2768619180269341,0.2585137114692224,0.1547841988934445,0.7366950721736426,0.09706058760926768,0.15786453790101804,0.5642069151272479,0.27923403430473015,c8,c17,c0,c2,c0,c0,c0,c7,c1,c1,c0,c1,c0,c11,c21,c0,c0,c1,c1,c5,c1,c0,c1,c2,c0,c0,c0,c21,c0,c0,c0,c5,c0,c1,c2,c1,c1,c0,c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
0.6,0.3702883113244632,0.4030342715062098,0.1421205400808056,0.8118329596238759,0.4460035757934501,0.09440098997278369,0.2878288000906728,0.34870816349379913,0.18216103175578172,0.4603442383437186,0.39789727705980243,0.4465062158512454,0.23690494880775845,0.37150019460534756,0.5302716826949335,0.6590690236881963,0.8668720097446345,0.3379840125278183,0.10789591909714938,0.1891098869257404,0.5409050153945173,0.13846787551247455,0.6024911818020624,0.04668215905361379,0.22388308695409187,0.31447597625575896,0.218292974492706,0.8711450773671655,0.8904449737070113,0.5199007775877971,0.2027197161717741,0.6694778053489152,0.4915025221724649,c8,c7,c0,c2,c0,c0,c1,c14,c1,c1,c0,c0,c1,c14,c5,c4,c0,c1,c1,c5,c1,c0,c1,c2,c1,c0,c0,c0,c0,c1,c0,c5,c0,c0,c2,c1,c1,c1,c1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
0.0,0.37734398160043,0.14930642790994814,0.20025283218064416,0.2590217172176353,0.3100064258780565,0.030637615890093305,0.3914204869471806,0.5335945260920313,0.5792209485876553,0.4656768459999396,0.7156509299475281,0.6986857306687678,0.26717935450779395,0.5360526687346605,0.5516886374598107,0.6861720370177271,0.728277205827893,0.39228449329736886,0.8155898409168951,0.22298757693973711,0.7181318695148019,0.0862767107414751,0.7543748039676595,0.05187630319173472,0.1522758768549602,0.21501626843542104,0.23281871650274086,0.2814610488613661,0.2829486993006598,0.21039215899574407,0.20870740852196892,0.699219088832362,0.3932217289305394,c8,c7,c0,c2,c0,c0,c2,c7,c1,c1,c0,c1,c1,c11,c8,c4,c0,c1,c1,c5,c1,c0,c1,c2,c1,c2,c0,c21,c0,c0,c0,c5,c0,c0,c2,c1,c1,c1,c1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
0.0,0.3044066215986937,0.2744160175541546,0.4172136612853332,0.4972163010147933,0.21627735955715524,0.011970079828167352,0.4700087352768194,0.6807457617482833,0.36591772951989027,0.5630397061456234,0.34253660971298383,0.4434255541551716,0.1526814208645441,0.47483835588149154,0.35466890876339663,0.35031540653061927,0.5218046345025723,0.4240193885543162,0.5285377651556861,0.11452975678870125,0.9385629161407081,0.12017083901063275,0.060897527216148585,0.016009926179395118,0.6896374034127415,0.3735215817972075,0.2504160890051495,0.8302194743005439,0.8837576153028707,0.19390593663631225,0.1086421104194181,0.4711240028798995,0.6573358060882462,c24,c17,c0,c2,c0,c0,c1,c6,c1,c1,c0,c1,c0,c30,c0,c0,c0,c1,c1,c0,c1,c0,c0,c0,c0,c0,c0,c8,c0,c0,c0,c0,c0,c1,c2,c1,c1,c0,c1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1
0.0,0.5362702805155355,0.3355771900126883,0.14183161577603784,0.4323559953002415,0.4139263700805478,0.07807412459538747,0.41578616647289607,0.6325801426769734,0.5701369139368921,0.6147481367776207,0.10810479961977582,0.8503432467801427,0.16178721206740102,0.4589099800099302,0.5971274391765329,0.6667247512280716,0.8693323865391109,0.3150569041815943,0.42743281976983794,0.2286755531308472,0.7182668123758713,0.0164503234673751,0.4243184438464737,0.040057969626775006,0.2398002518907734,0.3682336866570705,0.21239217089334844,0.2048136417984234,0.7182668123758721,0.2866012035555304,0.4528775181350108,0.5892775275681215,0.305218116388812,c8,c17,c0,c2,c0,c0,c2,c7,c1,c1,c0,c0,c0,c11,c1,c2,c0,c1,c1,c5,c1,c0,c1,c2,c0,c1,c0,c8,c0,c2,c4,c5,c0,c0,c2,c1,c1,c0,c1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
0.6,0.43495177715810235,0.3600237504831694,0.2868093777717121,0.5139967069337941,0.17911747706626333,0.03651416297716008,0.39845701406950285,0.5766993304118813,0.45299433267129685,0.5871864026840762,0.12146595325995019,0.4665643688917734,0.1606520692410089,0.33607935844804926,0.39606387219102035,0.5111163096968186,0.5642069151272479,0.20928065821071887,0.25515761969108064,0.29432963368693604,0.7408307635590691,0.1569601132244076,0.3040799613555044,0.05329942278437641,0.17723457764729256,0.24451446400580895,0.21442193641360915,0.19108913365878252,0.6897521500760111,0.8388979180697598,0.2560334022093626,0.7656809070018906,0.3161303898134799,c8,c7,c0,c2,c0,c0,c5,c14,c1,c1,c0,c1,c0,c8,c8,c0,c0,c1,c1,c5,c1,c0,c1,c2,c0,c0,c0,c22,c0,c0,c0,c5,c0,c1,c2,c1,c1,c0,c1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
1.0,0.5609053060997345,0.5039847441978319,0.4046382860012873,0.2264780193061513,0.8253353812764161,0.21034461377594565,0.6831259116065912,0.584314537188738,0.591244435263881,0.4356875475342624,0.48255621781071606,0.5072008506692625,0.3092674556507388,0.6876086977755023,0.34403497859899984,0.8007406806388864,0.7166261120756928,0.5920208218715555,0.4472905261856947,0.3918837247140175,0.7300832153415588,0.3588532377662039,0.02704325527078313,0.16527289063819184,0.11821504818336415,0.8681412259283473,0.20655944090156664,0.2752581832112296,0.7666515915550475,0.12968661523599392,0.2886729585463209,0.4684220034608622,0.4741989229781528,c18,c18,c0,c1,c0,c0,c0,c12,c1,c0,c0,c0,c1,c24,c18,c0,c0,c1,c1,c7,c1,c0,c1,c1,c1,c0,c0,c2,c0,c0,c0,c2,c0,c0,c2,c1,c1,c0,c0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1
0.0,0.3928208579119102,0.6299120585455341,0.4017327337488849,0.905349379604232,0.08108938203923093,0.05649276117490917,0.40946996432984956,0.23404470383657539,0.551168471580626,0.8088116753044106,0.5152285469979719,0.4605024776670135,0.270487200480185,0.3791925091317127,0.44280829102352626,0.560376875063363,0.784165753328246,0.36781964070436196,0.5522074912353597,0.2912228182942844,0.7526611741468647,0.14893002324521504,0.11138898877801427,0.04913096028073973,0.6886592212507932,0.4312875958763169,0.2524991856059296,0.19423403006880607,0.7592684486228927,0.1283681721183671,0.5939015607816803,0.6236724497843326,0.6600577200901919,c8,c17,c0,c2,c0,c0,c2,c17,c1,c1,c0,c0,c0,c24,c11,c0,c0,c1,c1,c5,c1,c0,c1,c2,c1,c1,c0,c8,c0,c0,c0,c3,c0,c1,c2,c1,c1,c0,c1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0
0.0,0.5281993152963591,0.3730004760071616,0.21916258703100405,0.8800337757348313,0.8912801130197272,0.04308723568051225,0.07945543852454366,0.6367816689398098,0.6129814634461058,0.5405198664893628,0.5371338392668604,0.30741594040988074,0.3962363894322181,0.3181753568819569,0.40039750787940936,0.32892370466040877,0.5029484188853621,0.42297380318782546,0.3347201989772637,0.15299327418366454,0.6944706839740055,0.12939980362861708,0.0940396310815976,0.21565167283199266,0.18772709689875866,0.16102010979254386,0.7810510683082901,0.2205889510346464,0.9030340372207633,0.5460160569600784,0.2576682179999222,0.660324607705039,0.5475960474392642,c8,c30,c0,c2,c1,c0,c3,c9,c1,c1,c1,c1,c0,c14,c8,c0,c0,c1,c1,c2,c2,c0,c1,c2,c0,c0,c0,c21,c0,c0,c0,c1,c0,c0,c2,c1,c1,c1,c1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.0,0.5382078419778369,0.4955165666037819,0.35164453972057685,0.19065188959141835,0.4139263700805478,0.17619371676171167,0.5737059627995895,0.4926187978881509,0.7866107493287344,0.6638754488669482,0.45238291619863896,0.4669327021715675,0.21381502477664502,0.6142229838107122,0.6284417764319233,0.5589814188314185,0.8135992052807504,0.5950139238632596,0.5812374305916609,0.16438415634454875,0.7182668123758713,0.039149263145335136,0.05906776715320222,0.05007325291504771,0.7636242324570579,0.3522913708591838,0.3168647804619695,0.22314451898096752,0.7415877473073424,0.193893560931646,0.3000368364050771,0.4171783353794021,0.6476227167885207,c8,c6,c0,c2,c0,c0,c1,c30,c0,c1,c0,c1,c1,c24,c8,c0,c0,c1,c1,c5,c1,c0,c1,c2,c1,c0,c0,c2,c0,c0,c4,c3,c0,c0,c0,c1,c1,c1,c1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1
0.0,0.4788120146313498,0.4691851755218462,0.2134782630668098,0.4139263700805479,0.22032926867803945,0.06846285060298854,0.5678649729230201,0.44586126928783587,0.38782979177696825,0.3302778507126345,0.6469882679131423,0.2819837461917851,0.3882936059074169,0.7131753323011981,0.5103759463774601,0.3519800806710884,0.6315225870347966,0.2558971243656859,0.5562471308273654,0.27038340704970465,0.7066988503887888,0.016489516765897282,0.0800183516473122,0.06719006176506273,0.5758211708015947,0.24117432125102764,0.16180883366177035,0.10704855319036924,0.7326596363806813,0.1881650543037544,0.2359611977546413,0.2497738384548179,0.47652241293149783,c21,c17,c0,c2,c0,c0,c3,c13,c1,c1,c0,c1,c0,c24,c26,c0,c1,c1,c1,c0,c1,c0,c1,c2,c0,c1,c0,c8,c0,c0,c0,c5,c0,c0,c2,c1,c1,c0,c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
0.6,0.3284510768187626,0.37352158179720785,0.25209131635620186,0.13391498656212314,0.5714017661047309,0.04366324149067037,0.5217507714629442,0.502973919668055,0.3792757393056019,0.26530054131246733,0.680494225337471,0.5147042352283465,0.5815932744629334,0.6014676867139108,0.5346118882708921,0.40228797783120135,0.6141053444435561,0.5405646395514606,0.4732755000746856,0.2558204160159989,0.7562739244531179,0.07481019487229795,0.3040897947222223,0.057396207950986225,0.14575607444838426,0.5315129175887812,0.2633459021174942,0.8544534287108261,0.7826346864905322,0.13857486956048795,0.28473184273831165,0.6855095024220236,0.6609284053169932,c12,c7,c0,c2,c0,c0,c1,c7,c1,c1,c0,c1,c1,c9,c12,c0,c0,c1,c1,c7,c2,c0,c1,c2,c1,c0,c0,c21,c0,c0,c0,c1,c0,c1,c2,c1,c1,c0,c1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
0.0,0.4660472444060466,0.2371281899315039,0.323275049788086,0.2720933517605222,0.09390070260276988,0.015517154957815953,0.26546028449699477,0.5305039249944741,0.303893527637525,0.6175908311869797,0.3163473664415654,0.5869296977459929,0.17281387295423514,0.5560042965320137,0.6080657593587264,0.7115645920001732,0.6970989137134952,0.12797473100154047,0.1486862588124208,0.32406501522388204,0.6961550013304291,0.036128564602812996,0.029922841291859164,0.03854097200806782,0.6572687227792086,0.21714188538891568,0.15353711037815468,0.2451950197222337,0.7863141290465079,0.23004956001810045,0.654926082130171,0.8274396272530777,0.35701674732652333,c2,c30,c1,c2,c1,c0,c8,c30,c1,c1,c1,c1,c0,c9,c12,c0,c0,c1,c1,c0,c1,c0,c1,c2,c0,c1,c1,c26,c0,c0,c0,c1,c0,c0,c2,c1,c1,c1,c1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0.0,0.8232599441360321,0.23061352585777897,0.20523510139037274,0.8802000770189885,0.2200760422805971,0.3667782590006111,0.30351170521163423,0.7232347742903341,0.36622648524598106,0.5622663634670432,0.6881206352697783,0.4967292095882067,0.5013394142298035,0.5302391669855023,0.6202561647998296,0.6408678491463415,0.6236724497843326,0.3314759822678198,0.4745622658843078,0.3292157233554561,0.7627902156464084,0.031659843880486566,0.0377498638144736,0.04403673602906067,0.4462771514722017,0.07153948050003757,0.1872816896591312,0.3168647804619692,0.5721256739687933,0.09556094349841378,0.3270739964241062,0.6280484373227263,0.5576056127745211,c21,c30,c0,c2,c1,c0,c5,c6,c1,c1,c0,c1,c0,c14,c15,c0,c0,c1,c0,c0,c1,c0,c1,c0,c0,c1,c0,c8,c0,c0,c0,c4,c0,c0,c2,c1,c1,c0,c1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0
0.0,0.38116283050355904,0.521454821319709,0.26285975838347964,0.4139263700805479,0.8072319418702336,0.04746222262554289,0.11244872301065068,0.539250448609338,0.5731465163144763,0.5586776950951069,0.5811417363579257,0.4695670443828819,0.1941103146391001,0.49383948752075724,0.8069568021030309,0.5335666243695686,0.6675878136885279,0.6169003864673308,0.5017730002504031,0.08239216661494338,0.6953196681383097,0.02697887468342312,0.014580883124810843,0.16678846615184678,0.12214526572228412,0.17144270328324238,0.17744537697517734,0.2567393020247525,0.8050461821929347,0.07379894697312718,0.4509248041108839,0.6496090940123169,0.23473729488426762,c8,c7,c0,c2,c0,c0,c8,c29,c1,c1,c0,c0,c0,c22,c13,c0,c0,c1,c1,c5,c1,c0,c1,c2,c0,c2,c0,c8,c0,c0,c0,c0,c0,c1,c2,c1,c1,c1,c1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1
0.0,0.2828144761714706,0.3728552169244577,0.24273764587587804,0.8985532752004549,0.5472416337395412,0.1439253978743434,0.4052053610834173,0.4539223161489682,0.8270225539813288,0.4853929187862521,0.6880112212883024,0.43562036987699854,0.16438415634454875,0.5575334580923695,0.5235171562207092,0.6623886920532243,0.5233683147781665,0.520943205919037,0.8389243839149774,0.2742139959277776,0.9064793627833988,0.02373588584042992,0.056168224026972434,0.1193045464018348,0.19877345504353888,0.3735215817972075,0.18111668032248865,0.3026959542769795,0.6869976801669685,0.2260129567767617,0.21654384312463204,0.7632248735863054,0.5410829935008743,c21,c6,c0,c2,c0,c0,c2,c29,c1,c1,c0,c1,c1,c11,c24,c0,c0,c1,c1,c0,c1,c0,c1,c2,c1,c1,c0,c26,c0,c0,c0,c4,c0,c0,c2,c1,c1,c0,c1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
0.0,0.2746658471772231,0.472484530689848,0.1290197507780303,0.27682933091892925,0.42697582189744576,0.26977198296399024,0.5146354204084572,0.5423256017643455,0.6939969498743778,0.633400872210089,0.191599295241358,0.5467729392134755,0.270487200480185,0.6213665935643836,0.8699460299106018,0.5911417132322925,0.4714675000584647,0.34732219565064865,0.5015723921457946,0.237185123724285,0.32799555487171816,0.057060491628575995,0.03221341823003958,0.11586236843195415,0.17503972760886188,0.5079576685114111,0.27784700320654776,0.1527264585505088,0.8749082137533236,0.2517723535880584,0.3480242274913772,0.6041661099926311,0.25411503042402234,c18,c18,c0,c1,c0,c0,c0,c18,c1,c1,c0,c0,c1,c24,c18,c0,c0,c1,c0,c7,c1,c0,c1,c0,c1,c0,c0,c3,c0,c4,c4,c0,c0,c1,c2,c1,c1,c1,c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
